0,USC Upstate,61,Wofford,79,20101118
0,South Florida,59,UCF,65,20101118
0,Southern Virginia,49,Liberty,82,20101118
0,Southwest Minnesota State,80,South Dakota State,94,20101118
0,Stony Brook,66,Fairleigh Dickinson,59,20101118
0,UT-Martin,56,LSU,79,20101118
0,Texas Southern,52,Oklahoma,82,20101118
0,Virginia,60,Stanford,81,20101118
0,Virginia Intermont,42,Gardner-Webb,78,20101118
0,Virginia Wise,70,Longwood,104,20101118
0,Western Kentucky,77,Minnesota,95,20101118
0,Yale,75,Boston College,67,20101118
0,Colgate,58,Duke,110,20101119
0,Pitt,68,Texas,66,20101119
0,North Texas,60,Kansas,93,20101119
0,UNC,67,Minnesota,72,20101119
0,Kentucky,79,Portland,48,20101119
0,Maryland,76,Illinois,80,20101119
0,Georgetown,74,Wofford,59,20101119
0,Alabama,78,Seton Hall,83,20101119
0,Appalachian State,74,Mississippi State,76,20101119
0,Arkansas-Pine Bluff,45,Northwestern,71,20101119
0,Boise State,65,San Diego,60,20101119
0,UC-Riverside,75,Lamar,90,20101119
0,Cameron,61,UTSA,71,20101119
0,Campbell,97,Middle Tennessee,90,20101119
0,Carver College,67,South Carolina State,69,20101119
0,Centenary (LA),36,Tulane,77,20101119
0,Cleveland State,60,Louisiana,55,20101119
0,Coastal Carolina,71,USC Upstate,50,20101119
0,Dartmouth,71,Hartford,57,20101119
0,Davidson,70,Nebraska,67,20101119
0,Duquesne,63,Robert Morris,69,20101119
0,East Carolina,63,Charlotte,74,20101119
0,Fairfield,49,Penn State,64,20101119
0,Furman,74,Kent State,78,20101119
0,Great Falls,68,Idaho State,78,20101119
0,Gwynedd-Mercy,77,High Point,86,20101119
0,Hampton,58,Fordham,48,20101119
0,Hofstra,60,Western Kentucky,62,20101119
0,Howard,34,Delaware,66,20101119
0,UIC,57,Toledo,51,20101119
0,Indiana Tech,62,Detroit,93,20101119
0,Iowa,73,Xavier,86,20101119
0,Lehigh,68,Monmouth,69,20101119
0,Long Beach State,55,Clemson,69,20101119
0,Maine-Machias,44,Maine,95,20101119
0,Marist,37,Boston University,58,20101119
0,Minot State,67,Montana State,92,20101119
0,Missouri State,50,Tulsa,62,20101119
0,Montana Tech,51,Montana,78,20101119
0,Navy,60,UC-Irvine,75,20101119
0,Niagara,51,Georgia Tech,77,20101119
0,North Carolina Central,65,Miami (FL),88,20101119
0,NC State,78,George Mason,65,20101119
0,Portland State,53,SMU,69,20101119
0,Radford,56,South Carolina,85,20101119
0,Rhode Island,75,College of Charleston,66,20101119
0,Sacramento State,60,North Dakota,64,20101119
0,St. Peter's,52,Old Dominion,59,20101119
0,Samford,79,Auburn,68,20101119
0,Seattle,72,Louisiana Tech,85,20101119
0,Southwestern (AZ),47,Northern Arizona,97,20101119
0,St. Bonaventure,56,Cornell,54,20101119
0,Stephen F. Austin,58,Texas Tech,70,20101119
0,Texas A&M-International,46,Texas A&M,77,20101119
0,Tougaloo,71,Southern,58,20101119
0,Troy,70,Georgia State,80,20101119
0,Vanderbilt,71,West Virginia,74,20101119
0,UNC Wilmington,41,Ohio State,81,20101120
0,Lafayette,41,Villanova,86,20101120
0,North Florida,58,Missouri,96,20101120
0,Ball State,55,Butler,88,20101120
0,Chicago State,60,BYU,109,20101120
0,Green Bay,70,San Diego State,79,20101120
0,Alabama,47,Iowa,55,20101120
0,Alabama-Birmingham,66,Arizona State,69,20101120
0,Albany (NY),72,Fairleigh Dickinson,46,20101120
0,American,82,Florida Atlantic,72,20101120
0,Army,76,Bryant,66,20101120
0,Bradley,64,USC,63,20101120
0,Bucknell,67,Saint Francis (PA),68,20101120
0,Cal State Bakersfield,66,Pepperdine,64,20101120
0,UC-Riverside,73,SMU,69,20101120
0,Campbell,61,Auburn,54,20101120
0,Central Arkansas,69,Hawaii,83,20101120
0,Central Connecticut,82,UMBC,74,20101120
0,Central Michigan,76,South Alabama,82,20101120
0,Chattanooga,69,Marshall,68,20101120
0,College of Charleston,78,UIC,66,20101120
0,Colorado,81,San Francisco,83,20101120
0,Columbia,76,Longwood,95,20101120
0,Dayton,78,Ole Miss,71,20101120
0,Dowling,71,Loyola Marymount,78,20101120
0,Drexel,77,Penn,56,20101120
0,Eastern Michigan,51,Canisius,71,20101120
0,Florida Gulf Coast,74,Grambling,70,20101120
0,Florida Tech,75,Jacksonville,87,20101120
0,Fresno State,54,UCSB,69,20101120
0,Georgia,61,Saint Louis,59,20101120
0,Harvard,75,Mercer,69,20101120
0,Holy Cross,52,New Hampshire,55,20101120
0,Indiana-South Bend,40,Eastern Illinois,57,20101120
0,Indiana State,74,Oral Roberts,69,20101120
0,Purdue-Fort Wayne,59,Cincinnati,65,20101120
0,IUPUI,58,Miami (OH),59,20101120
0,Jackson State,45,Louisville,62,20101120
0,James Madison,74,Citadel,67,20101120
0,Kean,68,Maryland-Eastern Shore,86,20101120
0,Kennesaw State,59,Alabama State,74,20101120
0,Lamar,98,Portland State,102,20101120
0,LIU,91,Manhattan,80,20101120
0,Louisiana College,53,McNeese State,92,20101120
0,Louisiana Tech,80,Navy,65,20101120
0,Loyola (IL),82,Western Michigan,64,20101120
0,MacMurray,73,SIU-Edwardsville,88,20101120
0,Mayville State,63,North Dakota State,103,20101120
0,Middle Tennessee,68,Samford,55,20101120
0,Morgan State,74,La Salle,79,20101120
0,New Mexico,64,California,89,20101120
0,New Mexico State,57,UMass,71,20101120
0,Norfolk State,65,St. Joseph's,70,20101120
0,Northern Iowa,63,Milwaukee,65,20101120
0,Northwest Oklahoma State,58,Houston,81,20101120
0,Portland,66,Idaho,53,20101120
0,Prairie View,62,Providence,78,20101120
0,Presbyterian,67,Eastern Kentucky,66,20101120
0,Reinhardt,70,Murray State,84,20101120
0,Rhode Island,76,Toledo,65,20101120
0,Rider,76,TCU,61,20101120
0,Sacred Heart,67,Brown,81,20101120
0,St. Peter's,56,Long Beach State,68,20101120
0,San Jose State,75,Oregon,72,20101120
0,Savannah State,62,Mount St. Mary's,68,20101120
0,Seattle,77,UC-Irvine,85,20101120
0,Siena,84,Northeastern,68,20101120
0,South Dakota,69,Marquette,82,20101120
0,Southeast Missouri State,62,UMKC,70,20101120
0,SE Oklahoma St.,59,Louisiana-Monroe,70,20101120
0,UT-Martin,94,Northwestern State,103,20101120
0,Tennessee State,72,Air Force,87,20101120
0,Tennessee Tech,60,ETSU,73,20101120
0,Texas-Arlington,74,Houston Baptist,65,20101120
0,Texas State,76,Texas-Rio Grande Valley,63,20101120
0,Towson,76,Buffalo,87,20101120
0,Tuskegee,67,Alabama A&M,70,20101120
0,Utah State,66,Southern Utah,53,20101120
0,Utah Valley,62,Florida International,65,20101120
0,Vanguard,66,Cal State Northridge,109,20101120
0,Vermont,79,Quinnipiac,75,20101120
0,Virginia Intermont,58,UNC Asheville,116,20101120
0,Wake Forest,89,Elon,70,20101120
0,Weber State,75,Utah,90,20101120
0,Western Carolina,65,UTEP,77,20101120
0,Western Illinois,55,Wyoming,64,20101120
0,William Jessup,61,Pacific,70,20101120
0,Wisconsin,65,UNLV,68,20101120
